,AMIE,Nombre_Institucion,Codigo_Provincia,Provincia,Codigo_Canton,Canton,Codigo_Parroquia,Parroquia,Zona_Administrativa,Denominacion_Distrito,Codigo_Distrito,Codigo_Circuito_Educativo,Unidad_Administrativa_Circuital,Casos_excepcionales,Sostenimiento,Regimen_Escolar,Jurisdiccion,Tipo_de_Educacion,Modalidad,Jornada,Nivel,Etnia,Nacionalidad,Pueblo,Georeferencia,Institucion_responsable,Tipo_Acceso,Numero_de_estudiantes,Numero_de_docentes,Estado
809,07H01091,GENERAL ALCIDES PESANTES VILLACIS,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,448,22,Activa
810,07H01094,LASTENIA PESANTES DE NIETO,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,130,10,Activa
811,07H01351,MERCADO CENTRAL,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,,0.0,Fiscal,COSTA,Hispana,Popular Permanente,Presencial,Vespertina,Educación Básica y Alfabetización P.P.,Mestiza,No aplica,No Aplica,SI,3.0,Terrestre,13,1,Activa
812,07H01058,MANUEL BENJAMIN PESANTEZ VALAREZO,7,EL ORO,712,SANTA ROSA,71205,NUEVO SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,,0.0,Fiscal,COSTA,Hispana,Educación Especial,Presencial,Matutina,Inicial y Educacción Básica,Mestiza,No aplica,No Aplica,SI,3.0,Terrestre,68,10,Activa
813,07H01088,HERMINIA GRUNAUER DE LOAYZA,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,,0.0,Fiscomisional,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,3.0,Terrestre,291,16,Activa
814,07H01029,AMADA SEGARRA ORELLANA,7,EL ORO,712,SANTA ROSA,71205,NUEVO SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,179,11,Activa
815,07H01037,CARLOS TAPIA ORDOÑEZ,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,17,3,Activa
816,07H01044,CRUZ GARCIA CAJAMARCA,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Inicial y Educacción Básica,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,221,10,Activa
817,07H01050,PATRICIA CHERREZ  DE PESANTES,7,EL ORO,712,SANTA ROSA,71205,NUEVO SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,307,19,Activa
818,07H01096,FÉLIX VEGA DÁVILA,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina y Vespertina,Inicial y Educacción Básica,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,463,25,Activa
819,07H01109,15 DE OCTUBRE,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Inicial,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,60,2,Activa
820,07H01110,ALEJANDRO AGUILAR LOSANO,7,EL ORO,712,SANTA ROSA,71205,NUEVO SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina y Nocturna,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,183,10,Activa
821,07H01112,ROSA AURORA GARCIA,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Inicial y Educacción Básica,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,133,11,Activa
822,07H01068,ZOILA UGARTE DE LANDIVAR,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C06,SI,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,1574,85,Activa
823,07H01460,JAMBELÍ,7,EL ORO,712,SANTA ROSA,71252,JAMBELI,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Popular Permanente,Presencial,Nocturna,Educación Básica y Alfabetización P.P.,Mestiza,No aplica,No Aplica,NO,0.0,Fluvial,10,0,Activa
824,07H01027,NUEVA ESPERANZA,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Popular Permanente,Presencial,Nocturna,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,15,1,Activa
825,07H01038,SANTA TERESITA,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscomisional,COSTA,Hispana,Educación regular,Presencial,Matutina y Vespertina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,770,35,Activa
826,07H01059,SANTA ROSA,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Popular Permanente,Presencial,Matutina y Nocturna,Educación Básica y Artesanal P.P,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,170,9,Activa
827,07H01095,FRANCO EGIDIO ARIAS,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,171,13,Activa
828,07H01131,CIUDAD DE GUAYAQUIL,7,EL ORO,712,SANTA ROSA,71252,JAMBELI,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Fluvial,74,5,Activa
829,07H01132,PROVINCIA DE MANABI,7,EL ORO,712,SANTA ROSA,71252,JAMBELI,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Fluvial,8,1,Activa
830,07H01133,PROVINCIA DE PICHINCHA,7,EL ORO,712,SANTA ROSA,71252,JAMBELI,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Fluvial,37,1,Activa
831,07H01134,RIO AMAZONAS,7,EL ORO,712,SANTA ROSA,71252,JAMBELI,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Fluvial,12,2,Activa
832,07H01135,DR JAIME PALACIOS PERALTA,7,EL ORO,712,SANTA ROSA,71252,JAMBELI,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Fluvial,41,2,Activa
833,07H01053,ALIDA VALAREZO DE SANCHEZ,7,EL ORO,712,SANTA ROSA,71202,PUERTO JELI,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,121,11,Activa
834,07H01054,JAVIER SOTO,7,EL ORO,712,SANTA ROSA,71202,PUERTO JELI,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,181,10,Activa
835,07H01093,AUGUSTO RODAS MALDONADO,7,EL ORO,712,SANTA ROSA,71252,JAMBELI,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,6.0,Fluvial,10,1,Activa
836,07H01098,ENRIQUE SUAREZ  PIMENTEL,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,104,12,Activa
837,07H01105,GUILLERMINA UNDA DE GARCIA,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,101,10,Activa
838,07H01032,SANTA ROSA,7,EL ORO,712,SANTA ROSA,71201,SANTA ROSA,Zona 7,SANTA ROSA,07D06,07D06C07_a_04,SI,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina y Nocturna,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,SI,6.0,Terrestre,1115,59,Activa
839,07H01198,MARÍA PRECIADO CUN,7,EL ORO,713,ZARUMA,71351,ABAÑIN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,3,1,Activa
840,07H01203,JOSE DE VASCONCELLOS,7,EL ORO,713,ZARUMA,71351,ABAÑIN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,11,1,Activa
841,07H01204,AGOYAN,7,EL ORO,713,ZARUMA,71351,ABAÑIN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,51,3,Activa
842,07H01205,AMERICA,7,EL ORO,713,ZARUMA,71351,ABAÑIN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,157,13,Activa
843,07H01207,GORIBAR,7,EL ORO,713,ZARUMA,71351,ABAÑIN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,4,1,Activa
844,07H01209,PROF MANUEL TORO GRANDA,7,EL ORO,713,ZARUMA,71351,ABAÑIN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,7,1,Activa
845,07H01210,PROVINCIA DEL AZUAY,7,EL ORO,713,ZARUMA,71351,ABAÑIN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,30,2,Activa
846,07H01216,10 DE AGOSTO,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,17,2,Activa
847,07H01218,JUAN LEON MERA,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,10,2,Activa
848,07H01223,EGDA MADRID DE MATAMOROS,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,8,1,Activa
849,07H01225,MANUEL MALDONADO SANCHEZ,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Inicial y Educacción Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,7,1,Activa
850,07H01226,GENERAL ANTONIO JOSE DE SUCRE,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,42,2,Activa
851,07H01227,NUEVE DE OCTUBRE,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,237,10,Activa
852,07H01229,DR JOSE ROSAS ZAMBRANO,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,37,2,Activa
853,07H01230,MANUEL JACINTO CHIRIBOGA,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,61,4,Activa
854,07H01232,FERNANDO DAQUILEMA,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,39,3,Activa
855,07H01201,LUIS FELIPE SANCHEZ,7,EL ORO,713,ZARUMA,71351,ABAÑIN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,3.0,Terrestre,20,1,Activa
856,07H01202,LUIS ALFONSO CRESPO CHIRIBOGA,7,EL ORO,713,ZARUMA,71351,ABAÑIN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,3.0,Terrestre,18,2,Activa
857,07H01208,26 DE NOVIEMBRE,7,EL ORO,713,ZARUMA,71351,ABAÑIN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,3.0,Terrestre,21,2,Activa
858,07H01219,GENERAL ELOY ALFARO,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,3.0,Terrestre,27,3,Activa
859,07H01220,29 DE NOVIEMBRE,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,3.0,Terrestre,117,12,Activa
860,07H01224,FERNANDO PROCEL LA FEBRE,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,3.0,Terrestre,8,1,Activa
861,07H01234,GUANAZAN,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,SI,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,SI,3.0,Terrestre,259,17,Activa
862,07H01463,NUEVA ESPERANZA,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,,Fiscal,COSTA,Hispana,Popular Permanente,Presencial,Nocturna,Alfabetización P.P,Mestiza,No aplica,No Aplica,,,Terrestre,15,0,Activa
863,07H01475,VICENTE  MAYA,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,,Fiscal,COSTA,Hispana,Educación regular,A Distancia,Matutina,Educación Básica y Bachillerato,Mestiza,,,,,Terrestre,33,1,Activa
864,07H01374,TUNUYUNGA,7,EL ORO,713,ZARUMA,71351,ABAÑIN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,,Fiscal,COSTA,Hispana,Popular Permanente,Presencial,Vespertina,Educación Básica,Mestiza,No aplica,No Aplica,,,Terrestre,20,1,Activa
865,07H01375,ALGODONAL,7,EL ORO,713,ZARUMA,71351,ABAÑIN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,,Fiscal,COSTA,Hispana,Popular Permanente,Presencial,Vespertina,Educación Básica y Alfabetización P.P.,Mestiza,No aplica,No Aplica,,,Terrestre,20,1,Activa
866,07H01410,PAMPA GRANDE,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,,Fiscal,COSTA,Hispana,Popular Permanente,Presencial,Vespertina,Educación Básica y Alfabetización P.P.,Mestiza,No aplica,No Aplica,,,Terrestre,15,0,Activa
867,07H01479,FASTACO,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,,Fiscal,COSTA,Hispana,Popular Permanente,Presencial,Vespertina,Educación Básica y Alfabetización P.P.,Mestiza,,,,,Terrestre,24,1,Activa
868,07H01307,BONIFACIO REYES GALVEZ,7,EL ORO,713,ZARUMA,71351,ABAÑIN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,,,Terrestre,5,1,Activa
869,07H01343,SIRICALO,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,,Fiscal,COSTA,Hispana,Popular Permanente,Presencial,Vespertina,Educación Básica y Alfabetización P.P.,Mestiza,No aplica,No Aplica,,,Terrestre,15,1,Activa
870,07H01344,GUARTIGURO,7,EL ORO,713,ZARUMA,71353,GUANAZAN,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C06,,,Fiscal,COSTA,Hispana,Popular Permanente,Presencial,Vespertina y Nocturna,Educación Básica y Alfabetización P.P.,Mestiza,No aplica,No Aplica,,,Terrestre,19,0,Activa
871,07H01261,JUAN JOSÉ FLORES,7,EL ORO,713,ZARUMA,71358,SINSAO,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,18,5,Activa
872,07H01262,MANUEL MARIA SANCHEZ,7,EL ORO,713,ZARUMA,71358,SINSAO,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,6,1,Activa
873,07H01263,PEDRO CARBO,7,EL ORO,713,ZARUMA,71358,SINSAO,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,16,5,Activa
874,07H01265,RED EDUCATIVA RURAL SINSAO,7,EL ORO,713,ZARUMA,71358,SINSAO,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,136,15,Activa
875,07H01267,JOSE LAUTARO BERREZUETA JARA,7,EL ORO,713,ZARUMA,71359,SALVIAS,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,17,4,Activa
876,07H01269,RICARDO PAREDES,7,EL ORO,713,ZARUMA,71359,SALVIAS,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,3,1,Activa
877,07H01236,JUAN MONTALVO N 28,7,EL ORO,713,ZARUMA,71354,GUIZHAGUIÑA,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Inicial y Educacción Básica,,No aplica,No Aplica,NO,1.0,Terrestre,137,10,Activa
878,07H01238,MOISES SAENZ,7,EL ORO,713,ZARUMA,71354,GUIZHAGUIÑA,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,7,1,Activa
879,07H01239,GUIZHAGUIÑA,7,EL ORO,713,ZARUMA,71354,GUIZHAGUIÑA,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,79,12,Activa
880,07H01240,LA PRIMAVERA,7,EL ORO,713,ZARUMA,71354,GUIZHAGUIÑA,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,12,1,Activa
881,07H01241,DR ALFREDO PEREZ GUERRERO,7,EL ORO,713,ZARUMA,71354,GUIZHAGUIÑA,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,27,2,Activa
882,07H01242,5 DE AGOSTO,7,EL ORO,713,ZARUMA,71354,GUIZHAGUIÑA,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Popular Permanente,Presencial,Vespertina y Nocturna,Educación Básica y Alfabetización P.P.,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,22,1,Activa
883,07H01243,AMBROSIO MALDONADO,7,EL ORO,713,ZARUMA,71354,GUIZHAGUIÑA,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,38,6,Activa
884,07H01244,MODESTO ANGEL VALAREZO ESPINOZA,7,EL ORO,713,ZARUMA,71354,GUIZHAGUIÑA,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,5,1,Activa
885,07H01245,TARQUI NRO 50,7,EL ORO,713,ZARUMA,71354,GUIZHAGUIÑA,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,10,1,Activa
886,07H01246,JOSE ANTONIO JARA AGUILAR,7,EL ORO,713,ZARUMA,71354,GUIZHAGUIÑA,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,16,1,Activa
887,07H01268,ERNESTO A CASTRO,7,EL ORO,713,ZARUMA,71359,SALVIAS,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,SI,0.0,Fiscal,COSTA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,SI,3.0,Terrestre,128,17,Activa
888,07H01355,ROMA,7,EL ORO,713,ZARUMA,71358,SINSAO,Zona 7,ZARUMA – PORTOVELO – ATAHUALPA,07D03,07D03C07,,,Fiscal,COSTA,Hispana,Popular Permanente,Presencial,Matutina,Educación Básica y Alfabetización P.P.,Mestiza,No aplica,No Aplica,,,Terrestre,19,1,Activa
